id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym
3312,Taite,Male,36,1,"Cardio, Leg",17:41:00,19:28:00,55
3319,Dexter,Male,44,3,,10:38:00,13:32:00,41
3321,Ernesto,Male,16,2,,14:11:00,16:31:00,156
3322,Marcus,Male,37,5,,20:18:00,21:34:00,81
3323,Benjamin,Male,36,4,Leg,17:11:00,18:30:00,66
3325,Quinton,Male,18,4,,10:34:00,11:40:00,95
3327,Noel,Female,32,2,,14:01:00,16:10:00,76
3328,Lexine,Female,43,1,,13:52:00,16:23:00,96
3329,Davy,Male,25,3,Leg,9:15:00,11:04:00,69
3330,Elisabet,Female,19,1,,11:43:00,14:04:00,136
3332,Corey,Female,30,5,Core,20:22:00,22:56:00,56
3333,Derwin,Male,44,4,,11:18:00,12:56:00,159
3337,Norris,Male,26,5,,18:22:00,20:30:00,52
3338,Jarib,Male,47,4,Core,10:06:00,13:03:00,42
3339,Brenda,Female,39,1,"Core, chest, Arm",15:40:00,17:39:00,96
3340,Sanderson,Male,46,5,"Cardio, Cardio, Core",18:51:00,21:27:00,79
3341,Rita,Female,13,3,,14:02:00,14:37:00,47
3342,Orren,Male,46,2,"Cardio, Core, Leg",17:57:00,19:48:00,113
3343,Andreana,Female,45,3,Leg,9:53:00,11:35:00,72
3345,Wes,Male,12,3,,14:30:00,17:03:00,165
3346,Domeniga,Female,45,3,back,12:17:00,12:55:00,142
3347,Valentine,Female,27,3,,16:51:00,17:42:00,73
3353,Constanta,Female,34,1,,13:37:00,14:58:00,141
3361,Leilah,Female,42,5,"Leg, back",20:04:00,22:37:00,171
3362,Melli,Female,40,2,Arm,11:51:00,12:21:00,121
3364,Thea,Female,46,1,"Leg, back, Core",10:47:00,11:41:00,161
3369,Hadrian,Male,48,2,"Cardio, Arm",17:22:00,18:24:00,87
3371,Bil,Male,13,1,,20:10:00,20:47:00,154
3372,Ilyse,Female,35,2,"Leg, back, Leg",11:18:00,12:58:00,150
3373,Agatha,Female,12,2,chest,8:52:00,10:15:00,167
3378,Colan,Male,23,2,Leg,18:52:00,20:55:00,171
3379,Alexina,Female,18,2,,8:29:00,11:00:00,173
3380,Vasilis,Male,48,1,,19:38:00,22:20:00,100
3383,Marje,Female,21,4,,20:26:00,21:13:00,179
3384,Priscilla,Female,21,2,"chest, Cardio",17:35:00,19:12:00,83
3395,Shelly,Female,29,4,,19:59:00,22:08:00,131
3396,Yetta,Female,19,5,,13:08:00,15:57:00,67
3400,Logan,Male,16,5,"back, chest",13:02:00,13:54:00,94
3401,Evy,Female,21,3,,17:52:00,18:33:00,147
3403,Nelie,Female,35,5,,15:15:00,18:09:00,34
3404,Ronna,Female,36,3,"back, Leg, Leg",11:02:00,13:55:00,154
3405,Eldredge,Male,15,4,Cardio,16:35:00,19:24:00,123
3413,Myrwyn,Male,36,3,"Cardio, Leg",8:38:00,10:27:00,170
3417,Mab,Female,16,1,back,14:53:00,15:29:00,72
3419,Janela,Female,20,2,"back, chest",10:33:00,12:11:00,30
3420,Durward,Male,20,2,,11:27:00,13:26:00,66
3421,Caitlin,Female,16,1,,14:54:00,16:01:00,157
3422,Jessalin,Female,15,5,,12:46:00,14:42:00,79
3425,Rockwell,Male,44,4,,16:21:00,17:41:00,45
3427,Robers,Male,21,4,,16:05:00,17:48:00,79
3430,Maryanna,Female,46,3,,15:12:00,16:00:00,78
3432,Reed,Male,28,4,"back, Leg, Arm",10:56:00,11:54:00,46
3433,Becca,Female,29,5,,14:51:00,15:34:00,169
3438,Averil,Male,27,1,,17:18:00,18:55:00,165
3446,Alyce,Female,40,4,Cardio,14:06:00,17:02:00,40
3447,Wittie,Male,44,4,,9:14:00,10:45:00,165
3452,Augusta,Female,15,5,Leg,16:21:00,19:15:00,55
3454,Philippine,Female,30,5,Leg,18:14:00,18:57:00,90
3455,Sallie,Female,49,2,"chest, chest",20:02:00,22:30:00,143
3458,Edi,Female,25,1,Arm,11:37:00,14:27:00,60
3459,Ancell,Male,42,2,,18:28:00,20:43:00,110
3460,Blithe,Female,21,3,,9:22:00,11:52:00,93
3465,Abagael,Female,37,4,,14:33:00,16:30:00,160
3466,Krystle,Female,25,4,,17:47:00,19:00:00,165
3467,Gregorio,Male,12,1,chest,8:25:00,11:08:00,58
3472,Thorvald,Male,49,5,"Leg, Leg",9:31:00,11:28:00,108
3473,Boniface,Male,18,1,Leg,9:46:00,11:11:00,117
3474,Walker,Male,29,4,"chest, Leg",16:59:00,18:50:00,104
3486,Bret,Male,39,3,Arm,17:10:00,19:02:00,86
3488,Hodge,Male,14,5,,17:52:00,18:45:00,138
3491,Crysta,Female,35,2,"Leg, back, chest",8:06:00,10:31:00,145
3497,Elbertine,Female,49,4,,8:05:00,10:11:00,49
3498,Dall,Male,25,3,"chest, Leg, back",10:38:00,12:41:00,36
3499,Cecilia,Female,27,1,Core,20:43:00,22:57:00,58
3507,Anna-diane,Female,30,2,"Cardio, Arm",15:09:00,16:34:00,56
3511,Finley,Male,39,2,Core,11:56:00,14:20:00,154
3516,Corella,Female,30,1,"back, Leg",14:44:00,16:03:00,104
3517,Alec,Male,21,2,,8:44:00,9:25:00,104
3519,Hollis,Male,14,2,"Core, Leg, Cardio",10:34:00,12:07:00,49
3521,Mikaela,Female,27,2,,20:33:00,23:06:00,115
3522,Calypso,Female,14,4,"Core, chest",20:25:00,22:12:00,119
3524,Sofie,Female,16,5,"Core, chest",14:20:00,17:13:00,171
3525,Charisse,Female,33,4,,18:22:00,19:32:00,33
3527,Flora,Female,23,4,,11:15:00,13:25:00,92
3531,Zacharie,Male,32,2,"back, chest",14:51:00,16:43:00,76
3532,Skell,Male,31,4,"chest, back, Core",16:04:00,17:35:00,63
3533,Cyndie,Female,38,4,,18:58:00,21:06:00,37
3537,Jane,Female,44,5,"chest, chest, Leg",10:22:00,10:58:00,52
3541,Solomon,Male,30,1,,16:59:00,18:44:00,64
3543,Perle,Female,32,3,,14:45:00,16:48:00,54
3547,Papageno,Male,26,3,,16:19:00,18:58:00,53
3548,Alvina,Female,30,3,Arm,16:36:00,17:37:00,155
3551,Manda,Female,32,2,,15:38:00,18:16:00,165
3553,Consalve,Male,26,1,"back, Core",18:23:00,19:31:00,66
3555,Garner,Male,18,3,"chest, Cardio",19:22:00,21:45:00,154
3558,Theodoric,Male,44,1,,15:32:00,17:42:00,58
3561,Monique,Female,34,2,chest,13:20:00,14:11:00,67
3564,Helaina,Female,20,5,,16:59:00,18:16:00,171
3572,Sheila,Female,17,5,"Leg, Arm",17:04:00,18:45:00,134
3576,Brade,Male,29,1,Leg,12:40:00,14:21:00,36
3577,Yelena,Female,37,5,,10:26:00,12:39:00,124
3578,Lester,Male,14,1,,20:35:00,21:30:00,154
3587,Cammy,Male,34,4,Leg,15:57:00,17:27:00,79
3589,Adham,Male,47,2,,14:06:00,15:33:00,30
3591,Waylen,Male,44,5,"Cardio, Cardio, back",12:50:00,13:26:00,79
3592,Aurie,Female,17,5,"chest, Core, Leg",10:17:00,12:47:00,123
3593,Honor,Female,13,3,,19:51:00,20:25:00,118
3601,Germaine,Female,48,4,,12:10:00,12:40:00,64
3603,Ingamar,Male,48,3,,15:24:00,17:57:00,138
3608,Ekaterina,Female,16,3,Cardio,8:46:00,9:19:00,38
3612,Alameda,Female,47,5,,13:42:00,14:20:00,140
3624,Willie,Male,35,3,,8:39:00,9:36:00,36
3626,Warren,Male,18,4,"Cardio, Cardio",16:57:00,18:59:00,113
3629,Jean,Male,47,1,,11:02:00,11:46:00,58
3630,Pablo,Male,40,3,,14:29:00,16:53:00,68
3633,Trula,Female,34,3,Leg,14:42:00,16:22:00,137
3635,Alverta,Female,29,4,,9:13:00,11:31:00,104
3636,Georgeanne,Female,48,5,"Core, back",13:24:00,14:20:00,161
3638,Timothea,Female,21,4,,19:45:00,20:17:00,35
3640,Romola,Female,21,3,"chest, Cardio",10:00:00,11:01:00,41
3641,Elladine,Female,32,1,,8:37:00,9:55:00,85
3644,Catlee,Female,47,5,"Leg, chest, chest",12:54:00,13:26:00,49
3645,Padget,Male,45,2,"chest, back, back",17:23:00,18:17:00,125
3647,Rodd,Male,34,4,"back, chest",18:58:00,21:40:00,146
3649,Noelani,Female,30,5,,13:50:00,14:35:00,32
3653,Bradford,Male,24,1,,13:11:00,14:08:00,42
3656,Barbabas,Male,30,5,"back, Cardio, chest",17:13:00,19:26:00,72
3658,Westleigh,Male,47,1,,19:23:00,21:04:00,60
3661,Aaron,Male,27,4,"Core, Cardio",17:02:00,19:49:00,143
3663,Elisa,Female,16,2,,14:01:00,16:03:00,139
3664,Myrle,Female,18,3,,10:20:00,11:31:00,55
3667,Lewie,Male,34,2,"Leg, Core, chest",11:46:00,13:24:00,123
3668,Nessy,Female,42,5,"Arm, Core, Cardio",15:00:00,17:49:00,146
3669,Ashia,Female,34,1,"Cardio, Leg",19:04:00,20:13:00,173
3671,Gery,Male,39,1,,12:36:00,13:56:00,117
3672,Duffie,Male,45,5,"Cardio, chest, Leg",8:13:00,10:10:00,116
3674,Yehudit,Male,28,2,"Cardio, back, Arm",20:16:00,21:57:00,176
3676,Bari,Female,44,5,"back, Leg",8:17:00,9:19:00,73
3677,Tonia,Female,20,5,chest,9:06:00,10:41:00,102
3679,Terrill,Male,12,2,"Cardio, chest",9:10:00,10:56:00,58
3681,Aura,Female,27,1,,9:11:00,9:59:00,39
3687,Wendall,Male,30,5,back,9:13:00,10:21:00,87
3690,Simmonds,Male,35,2,,13:10:00,14:21:00,89
3691,Guss,Male,29,2,,10:17:00,12:44:00,154
3695,Gabriell,Female,28,2,,12:30:00,14:23:00,129
3698,Morgan,Male,48,5,,14:52:00,15:55:00,137
3702,Rudiger,Male,32,3,,10:22:00,12:17:00,38
3703,Travers,Male,28,4,"Arm, Leg",16:01:00,19:01:00,98
3705,Edvard,Male,21,3,"Cardio, Core",17:29:00,19:09:00,67
3706,Hayley,Female,43,4,,11:05:00,13:40:00,144
3707,Grove,Male,23,4,Core,13:31:00,14:16:00,179
3708,Chic,Male,17,4,"Arm, Core, Leg",18:01:00,19:37:00,76
3714,Nananne,Female,36,4,"back, back, Core",10:50:00,13:21:00,87
3715,Brant,Male,26,5,,12:02:00,14:59:00,43
3717,Ive,Male,45,2,,11:10:00,12:53:00,180
3718,Jethro,Male,35,4,"Core, Cardio",20:32:00,21:11:00,49
3721,Haskel,Male,32,3,,8:38:00,11:17:00,68
3726,Sebastien,Male,25,4,,10:54:00,12:03:00,93
3727,Zeb,Male,27,1,"Leg, Cardio, Core",11:51:00,13:01:00,142
3730,Courtnay,Male,14,2,,15:28:00,18:18:00,38
3734,Konrad,Male,28,5,,9:13:00,12:11:00,113
3735,Georgeta,Female,17,4,"Cardio, chest",9:24:00,10:07:00,156
3738,Dorian,Female,19,1,back,11:21:00,13:01:00,38
3739,Carmelia,Female,42,5,,15:28:00,17:17:00,52
3742,Ambrosio,Male,12,2,,18:02:00,20:47:00,142
3743,Bartie,Male,49,1,"Cardio, Core",20:28:00,20:59:00,62
3744,Prince,Male,33,4,back,10:42:00,11:16:00,70
3749,Yolande,Female,36,3,"Cardio, back, chest",10:42:00,11:42:00,125
3755,Mommy,Female,44,4,,18:39:00,19:37:00,172
3758,Gabbi,Female,27,4,,15:16:00,16:04:00,180
3760,Simmonds,Male,38,2,"Core, Leg",9:29:00,11:20:00,30
3762,Ardis,Female,27,4,"Cardio, Leg",12:13:00,12:54:00,64
3764,Lars,Male,25,2,"Core, back",8:10:00,11:10:00,93
3765,Godfree,Male,42,2,,14:21:00,17:16:00,56
3769,Glynda,Female,28,4,"Cardio, Core",13:25:00,14:52:00,74
3770,Marcelo,Male,42,3,,17:22:00,18:38:00,168
3772,Robbi,Female,41,3,,20:52:00,21:49:00,94
3775,Odella,Female,31,1,Cardio,9:35:00,11:04:00,135
3777,Harriette,Female,15,4,,14:58:00,17:40:00,37
3780,Dulsea,Female,37,4,,13:20:00,15:17:00,113
3782,Elvera,Female,43,1,,14:03:00,15:48:00,105
3783,Dion,Male,18,3,"Core, chest, Core",12:16:00,14:43:00,36
3785,Evey,Female,40,3,"chest, Cardio, Leg",18:29:00,21:04:00,137
3786,Margareta,Female,18,1,,19:32:00,22:10:00,179
3789,Starlin,Female,15,3,,17:08:00,17:44:00,167
3791,Fred,Female,26,5,,16:49:00,19:34:00,85
3799,Helen-elizabeth,Female,43,3,"Leg, chest",9:11:00,9:43:00,166
3803,Cecily,Female,26,3,,9:26:00,10:07:00,125
3804,Ben,Male,41,2,,8:59:00,11:37:00,80
3806,Beatriz,Female,34,3,,16:13:00,18:08:00,83
3808,Sosanna,Female,48,3,,16:32:00,18:06:00,139
3811,Chaddy,Male,13,2,,11:18:00,13:50:00,86
3818,Gavin,Male,30,5,Arm,11:51:00,13:03:00,159
3820,Kial,Female,45,2,,14:33:00,16:35:00,129
3821,Romona,Female,34,4,Core,13:20:00,14:57:00,134
3823,Viola,Female,45,4,,16:33:00,18:53:00,178
3824,Junie,Female,14,4,,17:59:00,19:01:00,147
3829,Fields,Male,39,5,"back, Core",9:40:00,10:50:00,87
3830,Micky,Male,24,4,"Cardio, back",12:05:00,14:43:00,84
3831,Wheeler,Male,28,4,,9:35:00,10:15:00,77
3833,Susana,Female,38,4,chest,17:44:00,19:00:00,150
3834,Avram,Male,32,3,,19:16:00,21:43:00,146
3835,Mair,Female,33,3,,15:37:00,16:21:00,120
3837,Gal,Male,40,4,,19:11:00,21:53:00,160
3838,Montague,Male,46,1,"Core, Cardio, chest",20:40:00,21:39:00,166
3842,Gale,Female,32,3,Arm,9:47:00,11:34:00,48
3843,Donnie,Female,41,3,"chest, back",19:10:00,20:38:00,171
3848,Pietro,Male,13,5,"Leg, Core",12:00:00,12:53:00,77
3850,Reinhold,Male,39,4,"Cardio, chest, Leg",14:56:00,15:38:00,73
3856,Ester,Female,14,1,"Cardio, back, back",17:05:00,18:41:00,149
3860,Marcelle,Female,16,4,"Cardio, Arm",18:33:00,19:20:00,171
3862,Zackariah,Male,20,5,"Cardio, chest",17:19:00,19:17:00,125
3863,Wash,Male,27,3,,11:08:00,11:42:00,91
3864,Malchy,Male,14,4,"chest, chest, Core",16:01:00,17:34:00,89
3865,Erhard,Male,18,1,,11:19:00,12:13:00,104
3866,Evangelia,Female,41,2,"Core, back",11:46:00,14:21:00,82
3867,Anderea,Female,33,5,Cardio,16:05:00,17:13:00,80
3871,Annora,Female,26,2,"Core, Core, Cardio",12:21:00,14:19:00,114
3872,Brennen,Male,18,4,,9:46:00,12:00:00,112
3874,Wini,Female,24,2,"chest, Core",14:42:00,15:22:00,48
3876,Ramona,Female,48,1,Leg,18:32:00,19:44:00,67
3877,Hobart,Male,34,1,,9:12:00,10:55:00,167
3879,Lil,Female,20,5,,10:39:00,13:26:00,87
3880,Ketti,Female,38,3,,11:02:00,13:18:00,109
3881,Alexei,Male,48,1,,10:46:00,11:40:00,166
3888,Tiffi,Female,45,5,,17:02:00,17:36:00,130
3889,Wilt,Male,19,5,Leg,11:41:00,13:52:00,88
3891,Hamilton,Male,23,2,,11:26:00,12:50:00,77
3901,Avivah,Female,13,1,,17:30:00,20:09:00,68
3903,Florry,Female,21,5,"Core, back, Arm",19:07:00,21:28:00,108
3904,Freddi,Female,48,1,,10:09:00,13:01:00,87
3908,Grazia,Female,41,4,,10:25:00,12:51:00,83
3909,Randy,Male,38,1,chest,13:35:00,16:32:00,41
3910,Urban,Male,44,2,Arm,11:09:00,12:15:00,43
3911,Fifine,Female,36,5,"Core, chest",20:53:00,22:03:00,31
3915,Chelsie,Female,45,1,back,19:00:00,19:49:00,99
3919,Devlin,Male,22,3,,19:43:00,20:53:00,61
3921,Fredi,Female,33,2,chest,12:39:00,14:01:00,83
3922,Vida,Female,18,4,chest,10:28:00,12:08:00,167
3926,Gerick,Male,49,5,,9:16:00,11:09:00,77
3929,Aldous,Male,31,5,"Arm, chest",9:38:00,11:38:00,173
3930,Vita,Female,49,5,,13:57:00,14:41:00,165
3939,Carlen,Female,14,1,,12:50:00,13:21:00,86
3940,Beatriz,Female,26,3,"chest, back",20:25:00,21:04:00,71
3941,Matias,Male,43,5,,10:21:00,13:17:00,80
3942,Lindon,Male,22,4,,10:47:00,12:58:00,135
3944,Marty,Female,42,1,,9:41:00,12:34:00,136
3950,Karyn,Female,13,5,"Leg, Leg",15:44:00,18:43:00,58
3951,Grayce,Female,36,3,"Cardio, Core",11:36:00,12:31:00,75
3952,Ricky,Male,26,5,"Core, back, Arm",19:21:00,20:04:00,76
3953,Jacquenetta,Female,46,3,"chest, back",18:47:00,21:14:00,81
3954,Ivor,Male,47,3,"Cardio, back, back",15:27:00,18:03:00,107
3956,Lucia,Female,45,1,"back, Arm, back",14:18:00,16:38:00,168
3957,Thomasin,Female,37,4,,17:43:00,20:24:00,121
3969,Nikolai,Male,23,4,,15:33:00,17:12:00,161
3974,Samaria,Female,45,5,"Leg, Leg, chest",11:10:00,12:14:00,162
3975,Clemmy,Male,27,1,,11:07:00,13:34:00,64
3977,Zacherie,Male,23,1,chest,10:36:00,13:26:00,164
3979,Adair,Male,42,1,"Cardio, Leg, chest",13:30:00,16:14:00,165
3981,Georgie,Female,29,4,Core,14:52:00,16:57:00,171
3982,Agna,Female,12,4,"Leg, Core, Core",19:59:00,22:01:00,39
3983,Benyamin,Male,20,3,"Arm, Cardio, Leg",19:22:00,22:15:00,96
3985,Josie,Female,35,5,Arm,15:17:00,17:23:00,70
3986,Jules,Male,33,2,"Cardio, Core",14:05:00,15:23:00,126
3988,Rad,Male,44,5,,10:48:00,12:45:00,175
3991,Oliy,Female,30,2,,8:22:00,11:11:00,158
3992,Isidor,Male,40,3,back,10:24:00,12:21:00,143
3997,Elaina,Female,17,4,"Core, chest",9:14:00,12:01:00,35
4001,Fey,Female,49,2,"back, chest",19:31:00,21:29:00,38
4002,Doralin,Female,34,3,,19:31:00,21:55:00,105
4008,Uriah,Male,15,2,back,17:45:00,18:57:00,63
4009,Borden,Male,30,4,"chest, Leg, chest",9:45:00,11:15:00,69
4012,Ely,Male,20,3,Arm,10:12:00,11:46:00,32
4017,Chaddie,Male,46,5,,9:25:00,10:59:00,36
4022,Jamey,Male,21,1,back,15:06:00,15:36:00,178
4023,Kimberlee,Female,37,1,Cardio,20:56:00,21:56:00,109
4026,Hew,Male,23,5,"chest, Leg",13:12:00,14:33:00,54
4028,Wat,Male,41,4,"chest, Leg, Leg",19:41:00,22:36:00,177
4030,Nissa,Female,31,5,Leg,20:15:00,22:22:00,168
4035,Alf,Male,31,4,,18:15:00,19:07:00,146
4037,Shelby,Female,42,1,,9:02:00,11:39:00,97
4041,Samantha,Female,34,4,,16:04:00,18:50:00,123
4046,Aridatha,Female,23,5,"Leg, Core, Leg",18:41:00,20:18:00,32
4048,Dick,Male,23,4,"back, back, Leg",16:29:00,17:17:00,34
4050,Nora,Female,31,1,"chest, Core",8:54:00,9:48:00,143
4053,Jada,Female,15,5,"chest, back",9:26:00,11:45:00,77
4057,Isahella,Female,18,2,,8:36:00,9:29:00,38
4058,Benton,Male,44,5,"chest, Leg, back",12:19:00,12:56:00,42
4060,Lesley,Female,32,4,"Core, back",19:38:00,20:36:00,126
4062,Talia,Female,35,4,,10:28:00,11:38:00,75
4066,Constancia,Female,43,5,,13:06:00,15:49:00,96
4067,Arlie,Female,40,4,"Leg, Core, Leg",8:18:00,9:21:00,64
4068,Shelden,Male,36,2,"Leg, Arm",13:04:00,15:03:00,36
4070,Franky,Female,28,4,,11:11:00,13:15:00,121
4071,Vincenz,Male,15,4,"chest, chest, Arm",13:04:00,14:35:00,95
4072,Adham,Male,15,5,,10:30:00,12:24:00,132
4075,Florry,Female,44,4,,9:57:00,12:07:00,154
4077,Alexine,Female,25,2,,15:54:00,16:25:00,140
4079,Morgan,Female,38,3,"Core, Cardio, chest",12:44:00,14:31:00,49
4082,Sayres,Male,36,1,"Leg, Leg, Core",18:55:00,21:36:00,57
4086,Kailey,Female,43,3,"chest, Core, back",20:29:00,22:52:00,153
4093,Nicolle,Female,34,3,"chest, back",9:55:00,12:27:00,31
4094,Karlyn,Female,32,4,chest,16:43:00,17:27:00,172
4103,Falito,Male,14,5,"Arm, Leg, Leg",10:29:00,11:39:00,162
4105,Dianemarie,Female,38,5,"chest, Arm, Core",9:51:00,12:28:00,168
4108,Vivia,Female,33,5,"Leg, Core, Cardio",19:52:00,20:53:00,109
4110,Aile,Female,21,2,Arm,17:52:00,20:33:00,44
4112,Waylin,Male,25,5,"Arm, Cardio, back",16:33:00,18:39:00,105
4116,Esra,Male,45,3,,19:08:00,21:25:00,95
4118,Esra,Male,13,3,,8:23:00,11:10:00,44
4119,Bank,Male,47,4,"Cardio, chest",13:30:00,14:12:00,51
4127,Minnie,Female,34,3,,10:58:00,13:27:00,99
4131,Garrott,Male,16,2,,15:41:00,17:17:00,114
4134,Pooh,Female,21,4,"Leg, Leg, Core",9:31:00,10:47:00,112
4135,Kris,Female,26,1,,13:05:00,14:33:00,127
4139,Nesta,Female,43,4,,19:28:00,22:07:00,58
4140,Brittany,Female,40,3,"Leg, Core, chest",10:33:00,12:36:00,133
4142,Rosalinde,Female,31,3,Leg,8:13:00,10:45:00,118
4143,Ginnifer,Female,21,5,,17:21:00,19:50:00,78
4148,Hazlett,Male,33,4,chest,9:08:00,11:13:00,50
4153,Gail,Male,14,4,"Leg, Leg, Core",16:41:00,18:43:00,122
4160,Millie,Female,39,4,"chest, Leg",15:17:00,16:01:00,69
4161,Adriane,Female,21,4,Core,15:41:00,16:43:00,105
4166,Bordie,Male,33,2,,20:34:00,21:42:00,56
4172,Joni,Female,43,2,"Arm, Leg",8:15:00,9:27:00,52
4174,PancCardioo,Male,46,2,,11:21:00,12:46:00,87
4176,Burty,Male,45,1,,9:34:00,11:21:00,122
4178,Chick,Male,28,3,,11:02:00,12:47:00,139
4180,Nolly,Male,13,2,back,8:33:00,9:21:00,147
4181,Jeremiah,Male,23,4,"back, Core",10:50:00,13:48:00,44
4182,Martguerita,Female,12,5,"Core, chest",9:01:00,11:21:00,33
4185,Webb,Male,34,4,"Leg, Cardio, back",9:20:00,11:42:00,62
4186,Chloe,Female,44,1,,17:42:00,19:32:00,103
4187,Salvidor,Male,22,5,Arm,19:49:00,22:43:00,179
4189,Terry,Male,25,3,"Leg, Core, chest",11:28:00,12:31:00,92
4190,Nealy,Male,40,1,,14:47:00,17:45:00,172
4192,Kaye,Female,34,4,,17:07:00,19:15:00,70
4196,Kendrick,Male,28,4,,20:01:00,21:55:00,116
4197,Cord,Male,23,2,,13:53:00,15:55:00,74
4200,Cooper,Male,35,2,,15:47:00,17:21:00,63
4202,Gualterio,Male,31,4,,8:21:00,10:03:00,148
4203,Rikki,Female,43,3,,18:32:00,19:31:00,166
4205,Trey,Male,27,1,,9:57:00,12:28:00,161
4209,Earl,Male,24,1,,19:07:00,21:40:00,52
4210,Trstram,Male,34,2,,17:44:00,19:53:00,174
4212,Giffer,Male,18,1,,17:21:00,18:33:00,104
4215,Mindy,Female,14,4,"back, back",8:17:00,9:19:00,136
4218,Rubina,Female,33,4,"chest, back",18:01:00,18:31:00,55
4219,Harland,Male,13,2,"Leg, back",14:59:00,16:48:00,83
4220,Any,Male,14,4,,20:57:00,23:26:00,158
4229,Harper,Male,26,5,,20:39:00,21:33:00,165
4230,Alanson,Male,24,1,"back, Core",16:31:00,18:54:00,164
4232,Bennett,Male,25,4,"Core, Core",15:16:00,17:16:00,37
4236,Idell,Female,19,5,chest,15:45:00,17:41:00,179
4238,Irene,Female,44,3,"Arm, Cardio",20:15:00,22:22:00,61
4241,Hedwig,Female,13,5,,11:03:00,11:33:00,32
4245,Brennen,Male,32,5,"back, back",12:11:00,14:20:00,77
4246,Kary,Female,13,4,,9:12:00,11:51:00,110
4247,Elvis,Male,16,3,chest,18:44:00,19:43:00,121
4250,Peter,Male,44,4,,13:26:00,16:21:00,105
4252,Margarita,Female,18,5,"chest, Cardio, Leg",10:17:00,11:19:00,78
4254,Alexei,Male,23,1,,17:12:00,19:36:00,160
4260,Jaquelyn,Female,28,1,,8:20:00,11:05:00,177
4264,Padraig,Male,34,2,,15:42:00,16:34:00,86
4265,Reina,Female,23,4,,19:52:00,20:36:00,79
4270,Abby,Male,38,3,"chest, chest",15:19:00,16:24:00,130
4271,Craggy,Male,23,2,,10:08:00,11:55:00,173
4279,Mathilda,Female,18,5,,10:43:00,13:06:00,107
4282,Daniel,Male,21,1,Core,12:25:00,14:41:00,152
4285,Earl,Male,13,3,,13:33:00,14:55:00,111
4288,Piggy,Male,14,1,,17:30:00,18:03:00,46
4289,Gwendolin,Female,12,3,"Core, back",8:53:00,11:36:00,91
4290,Chelsy,Female,17,4,"Core, back, Leg",15:52:00,16:37:00,172
4293,Merilee,Female,13,3,"back, Leg, chest",16:31:00,17:30:00,128
4296,Evie,Female,46,4,,10:17:00,12:08:00,84
4297,Georas,Male,29,2,,17:29:00,18:11:00,78
4300,Ives,Male,46,2,Leg,14:53:00,16:22:00,126
4301,Amalea,Female,16,3,"back, Leg, chest",13:06:00,13:43:00,131
4302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,80
4305,Alfie,Male,18,1,"Leg, Leg, back",8:48:00,11:29:00,80
4306,Seumas,Male,26,5,"Leg, Core, Cardio",11:47:00,13:09:00,83
4311,Christabella,Female,13,2,,17:41:00,18:14:00,72
4312,Taite,Male,23,5,"Cardio, Leg",17:41:00,19:28:00,129
4319,Dexter,Male,42,4,,10:38:00,13:32:00,33
4321,Ernesto,Male,32,4,,14:11:00,16:31:00,173
4322,Marcus,Male,33,1,,20:18:00,21:34:00,100
4323,Benjamin,Male,24,5,Leg,17:11:00,18:30:00,115
4325,Quinton,Male,22,3,,10:34:00,11:40:00,124
4327,Noel,Female,45,5,,14:01:00,16:10:00,75
4328,Lexine,Female,17,5,,13:52:00,16:23:00,174
4329,Davy,Male,24,5,Leg,9:15:00,11:04:00,75
4330,Elisabet,Female,27,1,,11:43:00,14:04:00,44
4332,Corey,Female,36,2,Core,20:22:00,22:56:00,46
4333,Derwin,Male,39,3,,11:18:00,12:56:00,73
4337,Norris,Male,33,5,,18:22:00,20:30:00,103
4338,Jarib,Male,37,5,Core,10:06:00,13:03:00,72
4339,Brenda,Female,17,4,"Core, chest, Arm",15:40:00,17:39:00,44
4340,Sanderson,Male,38,1,"Cardio, Cardio, Core",18:51:00,21:27:00,78
4341,Rita,Female,46,1,,14:02:00,14:37:00,106
4342,Orren,Male,46,2,"Cardio, Core, Leg",17:57:00,19:48:00,167
4343,Andreana,Female,29,1,Leg,9:53:00,11:35:00,167
4345,Wes,Male,27,5,,14:30:00,17:03:00,131
4346,Domeniga,Female,36,3,back,12:17:00,12:55:00,50
4347,Valentine,Female,22,1,,16:51:00,17:42:00,71
4353,Constanta,Female,42,3,,13:37:00,14:58:00,180
4361,Leilah,Female,36,4,"Leg, back",20:04:00,22:37:00,173
4362,Melli,Female,40,1,Arm,11:51:00,12:21:00,175
4364,Thea,Female,47,5,"Leg, back, Core",10:47:00,11:41:00,96
4369,Hadrian,Male,32,5,"Cardio, Arm",17:22:00,18:24:00,45
4371,Bil,Male,28,5,,20:10:00,20:47:00,103
4372,Ilyse,Female,47,5,"Leg, back, Leg",11:18:00,12:58:00,31
4373,Agatha,Female,25,1,chest,8:52:00,10:15:00,119
4378,Colan,Male,12,1,Leg,18:52:00,20:55:00,62
4379,Alexina,Female,13,4,,8:29:00,11:00:00,49
4380,Vasilis,Male,23,5,,19:38:00,22:20:00,123
4383,Marje,Female,32,3,,20:26:00,21:13:00,117
4384,Priscilla,Female,31,5,"chest, Cardio",17:35:00,19:12:00,161
4395,Shelly,Female,29,4,,19:59:00,22:08:00,98
