id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym
3423,Koren,Female,42,4,"Core, Arms, Leg",18:48:00,20:55:00,32
3424,Kimberlee,Female,38,1,"Arms, Core, chest",12:27:00,13:49:00,44
3425,Rockwell,Male,44,4,,16:21:00,17:41:00,45
3427,Robers,Male,21,4,,16:05:00,17:48:00,79
3428,Ainslie,Female,33,1,"Arms, Core",14:06:00,14:52:00,70
3429,Basil,Male,48,2,"back, Cardio",17:57:00,18:55:00,175
3432,Reed,Male,28,4,"back, Leg, Arms",10:56:00,11:54:00,46
3434,Sabra,Female,44,2,,18:14:00,20:34:00,84
3436,Dalt,Male,31,4,,11:28:00,13:51:00,165
3439,Cchaddie,Male,41,5,back,13:58:00,16:13:00,135
3441,Risa,Female,29,2,"Leg, chest",16:41:00,19:14:00,106
3443,Merrie,Female,39,1,"Leg, Cardio, Core",13:59:00,14:33:00,31
3454,Philippine,Female,30,5,Leg,18:14:00,18:57:00,90
3460,Blithe,Female,21,3,,9:22:00,11:52:00,93
3462,Care,Male,34,3,,10:55:00,13:35:00,142
3465,Abagael,Female,37,4,,14:33:00,16:30:00,160
3467,Gregorio,Male,12,1,chest,8:25:00,11:08:00,58
3468,Nananne,Female,15,4,,9:56:00,11:16:00,102
3470,Gard,Male,43,1,"Arms, Leg, Leg",12:45:00,13:52:00,42
3471,Latisha,Female,45,4,,10:42:00,12:31:00,131
3473,Boniface,Male,18,1,Leg,9:46:00,11:11:00,117
3475,Lyon,Male,38,5,,11:56:00,14:27:00,176
3476,Mendy,Male,12,1,"Core, Cardio",17:37:00,18:15:00,145
3478,Claretta,Female,34,2,,11:56:00,14:22:00,104
3483,Agatha,Female,22,3,chest,18:41:00,20:01:00,172
3488,Hodge,Male,14,5,,17:52:00,18:45:00,138
3494,Mil,Female,44,2,"chest, Core",11:50:00,14:03:00,77
3499,Cecilia,Female,27,1,Core,20:43:00,22:57:00,58
3500,Esdras,Male,18,4,,14:34:00,15:55:00,136
3503,Sib,Female,40,1,,15:10:00,16:35:00,121
3507,Anna-diane,Female,30,2,"Cardio, Arms",15:09:00,16:34:00,56
3508,Josh,Male,27,1,,19:23:00,22:13:00,76
3510,Minor,Male,14,3,"Cardio, back, Arms",12:56:00,14:40:00,67
3514,Darcee,Female,13,5,"Core, back, Cardio",12:43:00,15:19:00,74
3520,Jo-anne,Female,37,5,,19:30:00,20:44:00,144
3521,Mikaela,Female,27,2,,20:33:00,23:06:00,115
3524,Sofie,Female,16,5,"Core, chest",14:20:00,17:13:00,171
3525,Charisse,Female,33,4,,18:22:00,19:32:00,33
3526,Tailor,Male,12,1,Core,13:43:00,14:38:00,96
3529,Errol,Male,44,4,,8:50:00,10:45:00,123
3530,Sandy,Female,19,1,"back, chest",19:59:00,20:45:00,65
3534,Rabbi,Male,17,4,,14:53:00,17:50:00,70
3536,Giselbert,Male,39,1,,16:05:00,17:44:00,81
3538,Jethro,Male,40,5,,8:10:00,10:58:00,98
3544,Bianca,Female,27,4,"chest, back, Core",9:49:00,12:29:00,100
3551,Manda,Female,32,2,,15:38:00,18:16:00,165
3552,Bernetta,Female,37,5,"Leg, chest, Core",15:55:00,17:11:00,102
3554,Kit,Female,35,3,"chest, Cardio",18:15:00,20:02:00,106
3556,Audra,Female,21,1,,10:32:00,11:40:00,34
3560,Marietta,Female,47,2,,15:36:00,17:48:00,165
3561,Monique,Female,34,2,chest,13:20:00,14:11:00,67
3563,Filippa,Female,46,3,,18:39:00,20:06:00,56
3567,Verile,Female,26,4,back,19:09:00,21:43:00,128
3568,Amye,Female,32,4,,10:41:00,11:48:00,109
3569,Pasquale,Male,19,3,"back, Cardio, Leg",20:28:00,22:32:00,117
3573,Iggie,Male,37,2,,18:16:00,21:00:00,115
3575,Laurice,Female,15,2,,16:29:00,19:06:00,180
3578,Lester,Male,14,1,,20:35:00,21:30:00,154
3580,Freedman,Male,17,3,"Leg, back, chest",16:10:00,17:29:00,101
3584,Dallis,Male,15,4,,10:48:00,11:32:00,180
3585,Courtenay,Female,17,2,back,20:45:00,22:20:00,168
3586,Roosevelt,Male,32,2,,8:13:00,9:28:00,100
3587,Cammy,Male,34,4,Leg,15:57:00,17:27:00,79
3590,Toby,Male,45,3,"Core, Cardio",9:51:00,11:47:00,71
3596,Darius,Male,33,5,,20:46:00,23:33:00,42
3598,Ami,Female,38,3,chest,9:21:00,10:54:00,113
3599,Weber,Male,43,2,,8:35:00,10:58:00,148
3600,Meyer,Male,32,3,,19:40:00,20:39:00,32
3602,Germayne,Male,21,3,,15:41:00,17:45:00,163
3606,Ruben,Male,35,5,"Core, Cardio, Leg",20:39:00,22:49:00,92
3609,Marrissa,Female,48,1,"chest, Leg, Core",17:33:00,20:22:00,151
3613,Emlen,Male,30,2,"Core, Core, back",17:32:00,19:31:00,151
3615,Norbie,Male,28,4,,18:07:00,19:13:00,101
3617,Duffie,Male,19,5,,15:28:00,16:07:00,33
3619,Phillip,Male,21,5,,14:29:00,15:58:00,63
3626,Warren,Male,18,4,"Cardio, Cardio",16:57:00,18:59:00,113
3627,Tiffani,Female,31,4,Leg,20:00:00,22:25:00,80
3630,Pablo,Male,40,3,,14:29:00,16:53:00,68
3631,Cordy,Female,35,3,,8:50:00,10:06:00,65
3633,Trula,Female,34,3,Leg,14:42:00,16:22:00,137
3636,Georgeanne,Female,48,5,"Core, back",13:24:00,14:20:00,161
3639,Shea,Female,29,5,back,9:25:00,10:32:00,69
3646,Toiboid,Male,39,3,,17:16:00,19:12:00,37
3648,Kikelia,Female,41,1,back,12:44:00,15:15:00,46
3649,Noelani,Female,30,5,,13:50:00,14:35:00,32
3651,Bradley,Male,29,4,,20:36:00,21:48:00,118
3655,Demetris,Male,23,2,,9:20:00,12:09:00,47
3657,Ricoriki,Male,12,3,"chest, Arms",14:58:00,17:50:00,38
3658,Westleigh,Male,47,1,,19:23:00,21:04:00,60
3660,Bronson,Male,44,2,,9:58:00,12:29:00,167
3661,Aaron,Male,27,4,"Core, Cardio",17:02:00,19:49:00,143
3670,Carmencita,Female,12,4,"Leg, Arms",9:17:00,10:59:00,101
3671,Gery,Male,39,1,,12:36:00,13:56:00,117
3673,Tomi,Female,18,1,back,10:49:00,11:21:00,162
3675,Sidonia,Female,27,3,,11:52:00,13:28:00,97
3678,Jessie,Female,24,1,,13:57:00,16:22:00,153
3682,Maximilien,Male,35,5,,10:54:00,13:07:00,66
3689,Elke,Female,14,3,,9:47:00,12:08:00,164
3690,Simmonds,Male,35,2,,13:10:00,14:21:00,89
3692,Matelda,Female,31,3,"chest, Cardio, Cardio",16:21:00,17:05:00,47
3693,Mignonne,Female,42,5,,17:34:00,19:15:00,147
3694,Shirline,Female,18,4,,16:40:00,18:11:00,135
3696,Janean,Female,33,2,chest,11:43:00,12:51:00,99
3697,Alejandro,Male,44,5,"chest, Cardio, Leg",10:31:00,12:14:00,54
3699,Peadar,Male,24,1,"back, chest",18:06:00,20:05:00,92
3700,Alana,Female,29,5,,16:35:00,17:44:00,107
3701,Julia,Female,16,2,"back, chest, Leg",11:19:00,13:31:00,69
3703,Travers,Male,28,4,"Arms, Leg",16:01:00,19:01:00,98
3704,Hal,Male,14,1,"Core, Leg",20:14:00,22:35:00,163
3707,Grove,Male,23,4,Core,13:31:00,14:16:00,179
3710,Kayley,Female,39,1,"chest, Core, Cardio",10:54:00,12:00:00,111
3712,Paul,Male,41,4,"Core, Leg",13:12:00,14:47:00,93
3713,Walt,Male,17,3,chest,10:37:00,11:27:00,34
3717,Ive,Male,45,2,,11:10:00,12:53:00,180
3719,Pren,Male,19,5,,8:33:00,10:02:00,33
3727,Zeb,Male,27,1,"Leg, Cardio, Core",11:51:00,13:01:00,142
3728,Raina,Female,29,5,"Core, Leg, Arms",20:57:00,22:46:00,75
3730,Courtnay,Male,14,2,,15:28:00,18:18:00,38
3732,Melva,Female,30,3,,13:30:00,15:53:00,160
3740,Kellsie,Female,47,4,,11:16:00,13:42:00,159
3741,Igor,Male,25,4,Arms,20:07:00,22:19:00,68
3744,Prince,Male,33,4,back,10:42:00,11:16:00,70
3747,Loydie,Male,39,2,,13:10:00,14:50:00,151
3751,Nana,Female,44,5,"Leg, Core, chest",13:11:00,15:01:00,168
3753,Jacquette,Female,20,3,,10:11:00,12:17:00,179
3754,Vida,Female,40,2,,15:13:00,16:46:00,159
3764,Lars,Male,25,2,"Core, back",8:10:00,11:10:00,93
3767,Lin,Male,15,1,,13:07:00,14:15:00,64
3768,Benjy,Male,35,3,,14:16:00,15:07:00,94
3774,Dario,Male,32,5,,12:32:00,13:09:00,90
3781,Martyn,Male,29,4,"Arms, chest, back",16:32:00,17:50:00,167
3783,Dion,Male,18,3,"Core, chest, Core",12:16:00,14:43:00,36
3784,Anallise,Female,42,1,,9:38:00,12:16:00,124
3786,Margareta,Female,18,1,,19:32:00,22:10:00,179
3787,Codi,Female,23,4,,11:35:00,13:19:00,81
3790,Derron,Male,12,5,,13:22:00,14:31:00,57
3796,Marylinda,Female,31,5,"Cardio, Cardio",9:21:00,11:58:00,85
3797,Alley,Male,34,5,Leg,9:41:00,10:37:00,86
3800,Roxy,Female,14,2,,9:21:00,11:58:00,138
3801,Bonita,Female,37,3,"Cardio, chest, Cardio",19:19:00,21:34:00,37
3806,Beatriz,Female,34,3,,16:13:00,18:08:00,83
3807,Ardelis,Female,24,3,"back, Cardio",19:35:00,20:13:00,137
3809,Rana,Female,49,4,,13:25:00,14:58:00,144
3812,Kelly,Male,23,5,"Cardio, chest, back",14:30:00,16:24:00,30
3813,Johnathan,Male,43,4,,14:07:00,14:43:00,81
3820,Kial,Female,45,2,,14:33:00,16:35:00,129
3823,Viola,Female,45,4,,16:33:00,18:53:00,178
3824,Junie,Female,14,4,,17:59:00,19:01:00,147
3829,Fields,Male,39,5,"back, Core",9:40:00,10:50:00,87
3830,Micky,Male,24,4,"Cardio, back",12:05:00,14:43:00,84
3835,Mair,Female,33,3,,15:37:00,16:21:00,120
3840,Darell,Female,17,1,,20:26:00,21:46:00,152
3845,Curran,Male,27,4,,17:09:00,19:19:00,175
3848,Pietro,Male,13,5,"Leg, Core",12:00:00,12:53:00,77
3852,Laraine,Female,13,2,,15:43:00,17:40:00,121
3853,Westbrooke,Male,48,2,"Cardio, Core",12:16:00,14:58:00,57
3854,Odelia,Female,40,3,,20:20:00,22:54:00,101
3856,Ester,Female,14,1,"Cardio, back, back",17:05:00,18:41:00,149
3859,Mikey,Male,15,2,"Cardio, chest",14:45:00,15:46:00,149
3862,Zackariah,Male,20,5,"Cardio, chest",17:19:00,19:17:00,125
3863,Wash,Male,27,3,,11:08:00,11:42:00,91
3868,Merlina,Female,48,3,chest,18:26:00,20:00:00,176
3869,Saba,Female,23,4,"Cardio, back",12:09:00,14:40:00,172
3871,Annora,Female,26,2,"Core, Core, Cardio",12:21:00,14:19:00,114
3873,Harwilll,Male,28,4,,20:27:00,21:46:00,71
3875,Lester,Male,27,5,"chest, back",13:45:00,15:30:00,38
3876,Ramona,Female,48,1,Leg,18:32:00,19:44:00,67
3883,Fan,Female,32,4,"Leg, Arms, back",15:31:00,16:43:00,154
3886,Cathryn,Female,41,1,"Cardio, chest",15:47:00,16:56:00,146
3889,Wilt,Male,19,5,Leg,11:41:00,13:52:00,88
3891,Hamilton,Male,23,2,,11:26:00,12:50:00,77
3892,Renard,Male,46,1,,12:22:00,13:29:00,43
3895,Robinet,Male,37,1,,16:53:00,17:28:00,80
3896,Franni,Female,12,2,,10:05:00,11:47:00,44
3897,Andra,Female,33,2,Arms,9:39:00,12:29:00,31
3898,Brandise,Female,28,4,,11:05:00,12:16:00,33
3905,Marika,Female,48,1,,14:09:00,16:31:00,41
3906,Thorsten,Male,41,1,,9:22:00,10:17:00,40
3908,Grazia,Female,41,4,,10:25:00,12:51:00,83
3909,Randy,Male,38,1,chest,13:35:00,16:32:00,41
3917,Ignaz,Male,24,4,,19:29:00,21:15:00,63
3919,Devlin,Male,22,3,,19:43:00,20:53:00,61
3924,Carling,Male,46,2,,17:57:00,19:46:00,177
3927,Tye,Male,23,3,Leg,10:03:00,10:53:00,46
3928,Pamela,Female,14,4,,17:33:00,18:42:00,106
3929,Aldous,Male,31,5,"Arms, chest",9:38:00,11:38:00,173
3930,Vita,Female,49,5,,13:57:00,14:41:00,165
3931,Dori,Female,32,4,,16:33:00,18:18:00,143
3932,Francklin,Male,48,5,"back, Cardio, Core",10:48:00,12:18:00,165
3934,Dionis,Female,28,5,,13:53:00,15:44:00,74
3936,Briano,Male,28,3,"chest, Core, back",15:31:00,16:33:00,178
3938,Merle,Male,48,2,"back, back, Leg",9:57:00,12:11:00,89
3939,Carlen,Female,14,1,,12:50:00,13:21:00,86
3941,Matias,Male,43,5,,10:21:00,13:17:00,80
3942,Lindon,Male,22,4,,10:47:00,12:58:00,135
3943,Ransell,Male,41,4,,11:58:00,13:01:00,92
3944,Marty,Female,42,1,,9:41:00,12:34:00,136
3945,Doris,Female,16,2,,17:14:00,19:45:00,116
3947,Elladine,Female,49,1,,9:42:00,11:23:00,56
3950,Karyn,Female,13,5,"Leg, Leg",15:44:00,18:43:00,58
3952,Ricky,Male,26,5,"Core, back, Arms",19:21:00,20:04:00,76
3954,Ivor,Male,47,3,"Cardio, back, back",15:27:00,18:03:00,107
3959,Gunilla,Female,36,4,,9:22:00,9:52:00,112
3960,Brenn,Female,33,5,,10:14:00,10:55:00,160
3962,Wenona,Female,14,5,,13:28:00,15:55:00,100
3963,Bone,Male,16,1,"Core, back",9:23:00,10:42:00,31
3967,Jacynth,Female,43,3,"Core, Cardio, chest",11:42:00,14:11:00,102
3970,Beale,Male,25,4,,8:22:00,8:54:00,46
3976,Veda,Female,45,2,,16:39:00,19:26:00,52
3978,Tremaine,Male,28,2,,19:00:00,19:33:00,101
3987,Hadria,Female,33,4,,19:04:00,20:26:00,170
3993,Melantha,Female,21,1,"Leg, Cardio, Leg",9:42:00,10:49:00,46
3997,Elaina,Female,17,4,"Core, chest",9:14:00,12:01:00,35
3998,Humfried,Male,28,2,,17:21:00,20:21:00,51
4000,Norrie,Female,27,5,,16:41:00,17:13:00,127
4007,Anson,Male,33,5,Cardio,19:46:00,20:59:00,116
4014,Alie,Female,25,3,,19:50:00,22:43:00,71
4015,Charmine,Female,19,4,,20:12:00,20:52:00,59
4018,Trixy,Female,36,3,,16:54:00,19:39:00,49
4022,Jamey,Male,21,1,back,15:06:00,15:36:00,178
4028,Wat,Male,41,4,"chest, Leg, Leg",19:41:00,22:36:00,177
4029,Kandy,Female,29,2,,11:25:00,14:03:00,140
4030,Nissa,Female,31,5,Leg,20:15:00,22:22:00,168
4032,Nataniel,Male,33,3,,20:53:00,21:34:00,100
4034,Trudi,Female,13,2,Core,14:42:00,16:45:00,124
4035,Alf,Male,31,4,,18:15:00,19:07:00,146
4036,Morie,Male,36,3,"Core, chest, Cardio",13:39:00,14:10:00,133
4037,Shelby,Female,42,1,,9:02:00,11:39:00,97
4038,Sibella,Female,36,4,,8:39:00,9:49:00,89
4042,Bambie,Female,25,2,,9:38:00,11:03:00,115
4046,Aridatha,Female,23,5,"Leg, Core, Leg",18:41:00,20:18:00,32
4050,Nora,Female,31,1,"chest, Core",8:54:00,9:48:00,143
4051,Maximilianus,Male,41,1,,9:43:00,12:09:00,113
4053,Jada,Female,15,5,"chest, back",9:26:00,11:45:00,77
4054,Maud,Female,42,2,"Arms, Leg, chest",20:36:00,23:18:00,147
4058,Benton,Male,44,5,"chest, Leg, back",12:19:00,12:56:00,42
4062,Talia,Female,35,4,,10:28:00,11:38:00,75
4066,Constancia,Female,43,5,,13:06:00,15:49:00,96
4068,Shelden,Male,36,2,"Leg, Arms",13:04:00,15:03:00,36
4070,Franky,Female,28,4,,11:11:00,13:15:00,121
4071,Vincenz,Male,15,4,"chest, chest, Arms",13:04:00,14:35:00,95
4073,Guillaume,Male,42,5,,17:06:00,19:52:00,173
4075,Florry,Female,44,4,,9:57:00,12:07:00,154
4078,Boigie,Male,18,3,"Core, back, chest",16:16:00,18:36:00,123
4079,Morgan,Female,38,3,"Core, Cardio, chest",12:44:00,14:31:00,49
4080,Merrily,Female,36,4,"back, Core, Leg",18:19:00,19:26:00,57
4087,Thorsten,Male,36,4,back,12:51:00,14:27:00,33
4089,Shirlee,Female,15,1,back,10:34:00,11:38:00,158
4095,Jen,Female,27,5,"chest, Leg, Arms",10:10:00,11:24:00,117
4098,Emanuel,Male,27,2,,16:57:00,18:07:00,180
4100,Cherise,Female,37,5,,8:34:00,9:53:00,118
4102,Shayna,Female,34,3,"chest, Leg, Core",17:42:00,18:58:00,85
4103,Falito,Male,14,5,"Arms, Leg, Leg",10:29:00,11:39:00,162
4106,Tomkin,Male,21,4,Arms,19:57:00,20:27:00,31
4108,Vivia,Female,33,5,"Leg, Core, Cardio",19:52:00,20:53:00,109
4114,Catherine,Female,28,4,,13:51:00,16:27:00,44
4115,Mae,Female,16,5,,14:36:00,15:26:00,153
4116,Esra,Male,45,3,,19:08:00,21:25:00,95
4118,Esra,Male,13,3,,8:23:00,11:10:00,44
4124,Fifi,Female,16,2,,14:40:00,15:28:00,80
4141,Park,Male,24,1,Cardio,19:59:00,21:54:00,40
4142,Rosalinde,Female,31,3,Leg,8:13:00,10:45:00,118
4145,Winne,Female,14,3,,10:11:00,12:23:00,156
4146,Julina,Female,22,4,"Core, chest, back",20:23:00,23:12:00,140
4147,Timothee,Male,46,3,"Leg, Core",18:19:00,20:47:00,62
4148,Hazlett,Male,33,4,chest,9:08:00,11:13:00,50
4157,Jillie,Female,36,2,,11:51:00,13:56:00,106
4160,Millie,Female,39,4,"chest, Leg",15:17:00,16:01:00,69
4164,Quincy,Male,35,3,,17:41:00,19:32:00,64
4167,Nessie,Female,49,3,"Leg, Cardio, back",9:55:00,11:08:00,127
4168,Desi,Male,21,4,Leg,12:27:00,14:20:00,39
4170,Rodger,Male,49,5,,12:12:00,13:58:00,105
4172,Joni,Female,43,2,"Arms, Leg",8:15:00,9:27:00,52
4175,Spenser,Male,48,2,back,14:01:00,16:08:00,132
4179,Maryrose,Female,12,3,,17:27:00,19:01:00,38
4190,Nealy,Male,40,1,,14:47:00,17:45:00,172
4194,Bernetta,Female,22,2,,16:54:00,18:55:00,78
4196,Kendrick,Male,28,4,,20:01:00,21:55:00,116
4198,Bret,Male,15,3,chest,13:00:00,14:21:00,172
4201,Sheffield,Male,40,2,"Cardio, Arms",13:31:00,14:48:00,99
4202,Gualterio,Male,31,4,,8:21:00,10:03:00,148
4211,Ethelin,Female,13,4,"Arms, Leg, Cardio",9:10:00,9:57:00,168
4213,Patrizio,Male,19,5,Core,12:58:00,14:21:00,128
4219,Harland,Male,13,2,"Leg, back",14:59:00,16:48:00,83
4220,Any,Male,14,4,,20:57:00,23:26:00,158
4223,Mata,Male,21,5,,20:23:00,21:18:00,67
4224,Oriana,Female,16,1,,20:41:00,22:43:00,51
4227,Lenka,Female,19,2,"Core, Cardio",20:37:00,21:32:00,136
4229,Harper,Male,26,5,,20:39:00,21:33:00,165
4232,Bennett,Male,25,4,"Core, Core",15:16:00,17:16:00,37
4235,Teirtza,Female,31,1,,11:49:00,12:36:00,31
4236,Idell,Female,19,5,chest,15:45:00,17:41:00,179
4237,Marylou,Female,26,1,"Leg, Core",10:32:00,12:17:00,172
4238,Irene,Female,44,3,"Arms, Cardio",20:15:00,22:22:00,61
4243,Ekaterina,Female,49,3,,13:58:00,14:54:00,129
4244,Sella,Female,30,3,back,13:50:00,16:37:00,69
4247,Elvis,Male,16,3,chest,18:44:00,19:43:00,121
4249,Deloris,Female,22,4,Core,18:00:00,19:58:00,59
4250,Peter,Male,44,4,,13:26:00,16:21:00,105
4251,Spenser,Male,46,1,"back, chest, back",8:05:00,9:57:00,61
4253,Sergio,Male,13,4,"back, Cardio, chest",14:33:00,15:57:00,30
4254,Alexei,Male,23,1,,17:12:00,19:36:00,160
4256,Andreana,Female,25,5,"Arms, Leg",17:37:00,18:44:00,121
4257,Worth,Male,28,2,Core,8:12:00,10:02:00,42
4259,Muire,Female,41,5,,10:02:00,11:33:00,160
4261,Eamon,Male,41,4,,12:01:00,14:04:00,70
4264,Padraig,Male,34,2,,15:42:00,16:34:00,86
4267,Bertie,Female,46,1,,11:33:00,12:31:00,99
4268,Chadwick,Male,46,4,,18:08:00,20:23:00,170
4269,Vinny,Male,30,4,,9:59:00,10:31:00,110
4270,Abby,Male,38,3,"chest, chest",15:19:00,16:24:00,130
4273,Quincy,Male,35,4,,11:23:00,13:07:00,39
4274,Elset,Female,41,3,"Arms, Core, Core",19:30:00,22:11:00,169
4276,Horatio,Male,22,5,Cardio,11:21:00,12:22:00,170
4280,Zachariah,Male,22,4,"Arms, Core",10:29:00,12:54:00,123
4281,Dorey,Male,42,3,"Arms, chest, back",15:40:00,17:36:00,170
4282,Daniel,Male,21,1,Core,12:25:00,14:41:00,152
4286,Dimitry,Male,21,5,,20:16:00,22:00:00,40
4288,Piggy,Male,14,1,,17:30:00,18:03:00,46
4291,Barbi,Female,27,5,,9:49:00,11:52:00,139
4292,Mitchel,Male,33,4,,16:59:00,19:12:00,36
4295,Abbie,Male,40,5,,15:28:00,17:03:00,144
4296,Evie,Female,46,4,,10:17:00,12:08:00,84
4299,Avis,Female,46,4,,12:31:00,13:28:00,148
4302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,80
4305,Alfie,Male,18,1,"Leg, Leg, back",8:48:00,11:29:00,80
4308,Jodee,Female,19,4,,11:54:00,13:31:00,95
4309,Virge,Male,14,4,,15:05:00,17:09:00,110
4310,Jeremias,Male,45,2,chest,19:18:00,22:17:00,125
4312,Taite,Male,23,5,"Cardio, Leg",17:41:00,19:28:00,129
4315,Dante,Male,19,4,Core,8:38:00,9:42:00,116
4318,Curran,Male,45,5,,11:37:00,12:12:00,116
4319,Dexter,Male,42,4,,10:38:00,13:32:00,33
4320,Lavinia,Female,14,4,Cardio,9:36:00,11:51:00,149
4325,Quinton,Male,22,3,,10:34:00,11:40:00,124
4327,Noel,Female,45,5,,14:01:00,16:10:00,75
4328,Lexine,Female,17,5,,13:52:00,16:23:00,174
4329,Davy,Male,24,5,Leg,9:15:00,11:04:00,75
4330,Elisabet,Female,27,1,,11:43:00,14:04:00,44
4335,Ladonna,Female,24,4,,13:42:00,15:36:00,125
4336,Malanie,Female,23,5,"Leg, back",10:40:00,13:40:00,30
4341,Rita,Female,46,1,,14:02:00,14:37:00,106
4342,Orren,Male,46,2,"Cardio, Core, Leg",17:57:00,19:48:00,167
4343,Andreana,Female,29,1,Leg,9:53:00,11:35:00,167
4345,Wes,Male,27,5,,14:30:00,17:03:00,131
4348,Karim,Male,14,1,,12:59:00,15:16:00,165
4352,Rici,Female,42,5,"Leg, back",9:42:00,11:48:00,131
4357,Dominga,Female,25,1,"Cardio, Arms",20:55:00,22:31:00,31
4361,Leilah,Female,36,4,"Leg, back",20:04:00,22:37:00,173
4363,Nikki,Male,42,1,"Leg, Cardio",12:17:00,13:38:00,40
4367,Cissy,Female,14,4,"Core, Leg, back",20:22:00,21:13:00,43
4371,Bil,Male,28,5,,20:10:00,20:47:00,103
4372,Ilyse,Female,47,5,"Leg, back, Leg",11:18:00,12:58:00,31
4376,Beryle,Female,34,1,"chest, chest",20:16:00,22:46:00,110
4379,Alexina,Female,13,4,,8:29:00,11:00:00,49
4381,Ronald,Male,14,5,,18:01:00,20:07:00,115
4383,Marje,Female,32,3,,20:26:00,21:13:00,117
4385,Maiga,Female,28,1,Cardio,12:45:00,14:45:00,68
4386,Joel,Male,27,3,"back, Core",13:06:00,14:08:00,124
4387,Woody,Male,19,3,"Core, chest",19:08:00,20:29:00,158
4388,Ave,Male,17,5,Cardio,20:23:00,22:44:00,110
4389,Zola,Female,37,5,Leg,17:57:00,19:04:00,168
4390,Devi,Female,46,5,,8:59:00,9:42:00,172
4395,Shelly,Female,29,4,,19:59:00,22:08:00,98
4399,Rafferty,Male,22,4,,8:38:00,10:51:00,71
4402,Ashly,Female,18,2,"Cardio, back",16:58:00,18:24:00,174
4406,Leela,Female,24,3,"Arms, back",13:03:00,15:14:00,63
4408,Alejandro,Male,21,5,,11:31:00,14:14:00,151
4409,Cthrine,Female,35,5,,18:07:00,19:54:00,49
4412,Adolph,Male,40,1,Cardio,19:02:00,19:55:00,126
4417,Mab,Female,33,1,back,14:53:00,15:29:00,173
4419,Janela,Female,37,4,"back, chest",10:33:00,12:11:00,146
4423,Koren,Female,22,2,"Core, Arms, Leg",18:48:00,20:55:00,89
4424,Kimberlee,Female,21,5,"Arms, Core, chest",12:27:00,13:49:00,120
4425,Rockwell,Male,37,3,,16:21:00,17:41:00,125
4427,Robers,Male,44,4,,16:05:00,17:48:00,74
4428,Ainslie,Female,43,2,"Arms, Core",14:06:00,14:52:00,112
4429,Basil,Male,27,4,"back, Cardio",17:57:00,18:55:00,53
4432,Reed,Male,45,2,"back, Leg, Arms",10:56:00,11:54:00,30
4434,Sabra,Female,42,2,,18:14:00,20:34:00,53
4436,Dalt,Male,21,3,,11:28:00,13:51:00,94
4439,Cchaddie,Male,17,5,back,13:58:00,16:13:00,33
4441,Risa,Female,33,3,"Leg, chest",16:41:00,19:14:00,179
4443,Merrie,Female,18,5,"Leg, Cardio, Core",13:59:00,14:33:00,37
4454,Philippine,Female,31,4,Leg,18:14:00,18:57:00,111
4460,Blithe,Female,46,1,,9:22:00,11:52:00,56
4462,Care,Male,15,1,,10:55:00,13:35:00,113
4465,Abagael,Female,48,3,,14:33:00,16:30:00,89
4467,Gregorio,Male,24,2,chest,8:25:00,11:08:00,105
4468,Nananne,Female,47,4,,9:56:00,11:16:00,142
4470,Gard,Male,45,2,"Arms, Leg, Leg",12:45:00,13:52:00,93
4471,Latisha,Female,36,1,,10:42:00,12:31:00,99
4473,Boniface,Male,37,5,Leg,9:46:00,11:11:00,148
4475,Lyon,Male,13,4,,11:56:00,14:27:00,102
4476,Mendy,Male,46,1,"Core, Cardio",17:37:00,18:15:00,135
4478,Claretta,Female,45,5,,11:56:00,14:22:00,108
4483,Agatha,Female,22,1,chest,18:41:00,20:01:00,52
4488,Hodge,Male,49,2,,17:52:00,18:45:00,157
4494,Mil,Female,34,3,"chest, Core",11:50:00,14:03:00,44
4499,Cecilia,Female,14,2,Core,20:43:00,22:57:00,158
4500,Esdras,Male,14,2,,14:34:00,15:55:00,179
4503,Sib,Female,14,1,,15:10:00,16:35:00,170
4507,Anna-diane,Female,30,4,"Cardio, Arms",15:09:00,16:34:00,176
4508,Josh,Male,31,1,,19:23:00,22:13:00,59
4510,Minor,Male,46,3,"Cardio, back, Arms",12:56:00,14:40:00,132
4514,Darcee,Female,22,1,"Core, back, Cardio",12:43:00,15:19:00,140
4520,Jo-anne,Female,18,1,,19:30:00,20:44:00,165
4521,Mikaela,Female,39,3,,20:33:00,23:06:00,173
4524,Sofie,Female,16,3,"Core, chest",14:20:00,17:13:00,93
4525,Charisse,Female,21,5,,18:22:00,19:32:00,104
4526,Tailor,Male,30,1,Core,13:43:00,14:38:00,107
4529,Errol,Male,44,1,,8:50:00,10:45:00,109
4530,Sandy,Female,14,5,"back, chest",19:59:00,20:45:00,71
4534,Rabbi,Male,20,4,,14:53:00,17:50:00,150
4536,Giselbert,Male,32,3,,16:05:00,17:44:00,42
4538,Jethro,Male,14,5,,8:10:00,10:58:00,55
4544,Bianca,Female,23,1,"chest, back, Core",9:49:00,12:29:00,69
4551,Manda,Female,12,1,,15:38:00,18:16:00,85
4552,Bernetta,Female,13,3,"Leg, chest, Core",15:55:00,17:11:00,50
4554,Kit,Female,38,2,"chest, Cardio",18:15:00,20:02:00,64
4556,Audra,Female,33,3,,10:32:00,11:40:00,99
