id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,Tue
3074,Bone,Male,44,3,,20:17:00,22:56:00,93,True
3075,Florry,Female,13,1,,09:57:00,12:07:00,134,True
3076,Thaddeus,Male,43,3,,15:33:00,17:44:00,112,True
3077,Alexine,Female,46,2,,15:54:00,16:25:00,156,True
3079,Morgan,Female,37,3,"Core, Cardio, chest",12:44:00,14:31:00,150,True
3080,Merrily,Female,22,3,"back, Core, leg",18:19:00,19:26:00,96,True
3082,Sayres,Male,39,4,"Running, leg, Core",18:55:00,21:36:00,91,True
3084,Rusty,Male,39,3,"back, Arm, Running",09:15:00,12:06:00,35,True
3086,Kailey,Female,37,3,"chest, Core, back",20:29:00,22:52:00,52,True
3091,Perri,Female,19,3,,13:04:00,13:50:00,160,True
3095,Jen,Female,14,2,"chest, leg, Cardio",10:10:00,11:24:00,139,True
3101,Giselbert,Male,48,2,Arm,10:11:00,12:14:00,177,True
3103,Falito,Male,36,4,"Cardio, Running, leg",10:29:00,11:39:00,71,True
3106,Tomkin,Male,24,3,Cardio,19:57:00,20:27:00,147,True
3112,Waylin,Male,33,1,"Cardio, Cardio, back",16:33:00,18:39:00,168,True
3114,Catherine,Female,32,1,,13:51:00,16:27:00,67,True
3119,Bank,Male,43,5,"Arm, chest",13:30:00,14:12:00,125,True
3124,Fifi,Female,18,2,,14:40:00,15:28:00,128,True
3125,Jae,Male,35,3,,14:09:00,15:20:00,86,True
3128,Lian,Female,42,3,,14:23:00,16:17:00,94,True
3132,Finley,Male,40,5,,18:11:00,19:24:00,89,True
3135,Kris,Female,44,3,,13:05:00,14:33:00,158,True
3139,Nesta,Female,42,4,,19:28:00,22:07:00,99,True
3141,Park,Male,32,1,Cardio,19:59:00,21:54:00,174,True
3142,Rosalinde,Female,32,4,Running,08:13:00,10:45:00,126,True
3145,Winne,Female,14,4,,10:11:00,12:23:00,39,True
3157,Jillie,Female,12,3,,11:51:00,13:56:00,40,True
3158,Torrance,Male,22,4,,14:12:00,17:04:00,32,True
3159,Ruthann,Female,47,2,back,17:57:00,19:56:00,49,True
3163,Cesaro,Male,25,3,,08:42:00,09:39:00,99,True
3164,Quincy,Male,36,4,,17:41:00,19:32:00,64,True
3167,Nessie,Female,12,4,"Running, Cardio, back",09:55:00,11:08:00,73,True
3168,Desi,Male,43,4,Running,12:27:00,14:20:00,34,True
3170,Rodger,Male,24,2,,12:12:00,13:58:00,165,True
3172,Joni,Female,46,3,"Cardio, leg",08:15:00,09:27:00,93,True
3178,Chick,Male,30,5,,11:02:00,12:47:00,61,True
3187,Salvidor,Male,35,5,Cardio,19:49:00,22:43:00,48,True
3190,Nealy,Male,25,3,,14:47:00,17:45:00,79,True
3191,Cirstoforo,Male,40,3,,13:48:00,14:42:00,79,True
3192,Kaye,Female,47,3,,17:07:00,19:15:00,38,True
3193,Candie,Female,34,4,"Core, Arm",13:57:00,16:42:00,109,True
3195,Ferd,Male,12,4,,11:23:00,14:13:00,143,True
3199,Elfie,Female,18,2,,09:55:00,10:32:00,119,True
3201,Sheffield,Male,25,4,"Arm, Cardio",13:31:00,14:48:00,151,True
3204,Roderigo,Male,40,4,"Cardio, leg",17:13:00,17:49:00,119,True
3209,Earl,Male,25,4,,19:07:00,21:40:00,98,True
3215,Mindy,Female,28,5,"back, back",08:17:00,09:19:00,51,True
3216,Isaak,Male,37,1,,12:37:00,14:46:00,77,True
3217,Denver,Male,29,4,,12:42:00,14:21:00,139,True
3220,Any,Male,49,5,,20:57:00,23:26:00,30,True
3221,Elbert,Male,30,1,,12:13:00,12:50:00,148,True
3222,Jesse,Male,20,2,"Cardio, leg, Arm",20:01:00,22:57:00,85,True
3223,Mata,Male,23,3,,20:23:00,21:18:00,87,True
3226,Marlin,Male,17,1,,15:01:00,16:52:00,120,True
3227,Lenka,Female,20,4,"Core, Cardio",20:37:00,21:32:00,108,True
3229,Harper,Male,26,3,,20:39:00,21:33:00,103,True
3232,Bennett,Male,13,1,"Core, Core",15:16:00,17:16:00,157,True
3233,Jennilee,Female,20,3,,08:34:00,11:04:00,142,True
3235,Teirtza,Female,24,4,,11:49:00,12:36:00,137,True
3236,Idell,Female,23,1,chest,15:45:00,17:41:00,60,True
3240,Stanton,Male,43,5,back,15:49:00,17:30:00,167,True
3244,Sella,Female,44,3,back,13:50:00,16:37:00,126,True
3246,Kary,Female,48,1,,09:12:00,11:51:00,48,True
3247,Elvis,Male,48,4,chest,18:44:00,19:43:00,170,True
3249,Deloris,Female,39,3,Core,18:00:00,19:58:00,93,True
3252,Margarita,Female,33,3,"chest, Arm, leg",10:17:00,11:19:00,74,True
3254,Alexei,Male,16,3,,17:12:00,19:36:00,173,True
3257,Worth,Male,24,2,Core,08:12:00,10:02:00,47,True
3259,Muire,Female,23,5,,10:02:00,11:33:00,171,True
3260,Jaquelyn,Female,21,3,,08:20:00,11:05:00,164,True
3261,Eamon,Male,36,5,,12:01:00,14:04:00,34,True
3264,Padraig,Male,28,3,,15:42:00,16:34:00,144,True
3265,Reina,Female,34,5,,19:52:00,20:36:00,123,True
3266,Prudence,Female,14,3,"Core, back, chest",18:07:00,19:57:00,137,True
3267,Bertie,Female,16,1,,11:33:00,12:31:00,52,True
3268,Chadwick,Male,20,1,,18:08:00,20:23:00,55,True
3272,Arley,Male,32,2,back,13:20:00,14:14:00,110,True
3276,Horatio,Male,44,4,Cardio,11:21:00,12:22:00,111,True
3278,Leon,Male,28,3,"back, back, Cardio",13:19:00,16:17:00,72,True
3284,Marnie,Female,16,2,,12:52:00,14:48:00,144,True
3285,Earl,Male,15,5,,13:33:00,14:55:00,149,True
3286,Dimitry,Male,21,5,,20:16:00,22:00:00,141,True
3288,Piggy,Male,17,3,,17:30:00,18:03:00,143,True
3297,Georas,Male,25,1,,17:29:00,18:11:00,82,True
3299,Avis,Female,19,4,,12:31:00,13:28:00,164,True
3300,Ives,Male,38,1,leg,14:53:00,16:22:00,101,True
3301,Amalea,Female,35,3,"back, Running, chest",13:06:00,13:43:00,160,True
3302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,74,True
3303,Therese,Female,22,4,,13:32:00,16:17:00,52,True
3308,Jodee,Female,48,3,,11:54:00,13:31:00,168,True
3312,Taite,Male,36,1,"Cardio, leg",17:41:00,19:28:00,55,True
3316,Eric,Male,28,3,,20:52:00,23:41:00,74,True
3317,Willie,Male,30,1,,11:06:00,12:27:00,130,True
3320,Lavinia,Female,31,3,Arm,09:36:00,11:51:00,44,True
3321,Ernesto,Male,16,2,,14:11:00,16:31:00,156,True
3324,Belicia,Female,49,4,"Cardio, Arm, Running",19:16:00,19:48:00,101,True
3326,Corette,Female,19,3,,18:24:00,20:33:00,89,True
3328,Lexine,Female,43,1,,13:52:00,16:23:00,96,True
3332,Corey,Female,30,5,Core,20:22:00,22:56:00,56,True
3339,Brenda,Female,39,1,"Core, chest, Cardio",15:40:00,17:39:00,96,True
3340,Sanderson,Male,46,5,"Arm, Cardio, Core",18:51:00,21:27:00,79,True
3342,Orren,Male,46,2,"Arm, Core, leg",17:57:00,19:48:00,113,True
3343,Andreana,Female,45,3,Running,09:53:00,11:35:00,72,True
3344,Janela,Female,23,4,"Arm, Cardio",12:50:00,13:59:00,90,True
3350,Joelie,Female,40,5,"Cardio, Core, Arm",16:20:00,18:55:00,165,True
3351,Jerri,Male,34,1,"chest, back, chest",19:27:00,21:05:00,51,True
3354,Shoshanna,Female,24,1,chest,17:13:00,18:29:00,145,True
3359,Alikee,Female,28,1,,15:21:00,18:12:00,74,True
3360,Wini,Female,28,4,"Cardio, chest",17:04:00,20:00:00,167,True
3361,Leilah,Female,42,5,"Running, back",20:04:00,22:37:00,171,True
3364,Thea,Female,46,1,"leg, back, Core",10:47:00,11:41:00,161,True
3374,Portia,Female,24,1,Arm,17:43:00,19:19:00,171,True
3377,Parke,Male,27,2,,14:36:00,16:16:00,66,True
3379,Alexina,Female,18,2,,08:29:00,11:00:00,173,True
3381,Ronald,Male,20,5,,18:01:00,20:07:00,92,True
3382,Hagen,Male,41,5,Arm,14:20:00,16:59:00,164,True
3384,Priscilla,Female,21,2,"chest, Arm",17:35:00,19:12:00,83,True
3390,Devi,Female,38,5,,08:59:00,09:42:00,167,True
3391,Cordelie,Female,14,2,,13:34:00,15:09:00,145,True
3393,Lenna,Female,48,1,"Core, back, chest",10:09:00,11:45:00,98,True
3397,Hetti,Female,44,5,,08:47:00,11:05:00,146,True
3398,Edna,Female,27,3,"Cardio, Cardio, back",10:37:00,12:47:00,77,True
3403,Nelie,Female,35,5,,15:15:00,18:09:00,34,True
3404,Ronna,Female,36,3,"back, Running, leg",11:02:00,13:55:00,154,True
3406,Leela,Female,27,4,"Cardio, back",13:03:00,15:14:00,89,True
3409,Cthrine,Female,39,4,,18:07:00,19:54:00,142,True
3420,Durward,Male,20,2,,11:27:00,13:26:00,66,True
3422,Jessalin,Female,15,5,,12:46:00,14:42:00,79,True
3423,Koren,Female,42,4,"Core, Cardio, Running",18:48:00,20:55:00,32,True
3425,Rockwell,Male,44,4,,16:21:00,17:41:00,45,True
3428,Ainslie,Female,33,1,"Cardio, Core",14:06:00,14:52:00,70,True
3432,Reed,Male,28,4,"back, Running, Cardio",10:56:00,11:54:00,46,True
3433,Becca,Female,29,5,,14:51:00,15:34:00,169,True
3435,Maisie,Female,33,3,back,14:44:00,17:31:00,81,True
3440,Griffin,Male,40,4,"Running, Core, Core",13:10:00,15:21:00,49,True
3441,Risa,Female,29,2,"leg, chest",16:41:00,19:14:00,106,True
3443,Merrie,Female,39,1,"Running, Arm, Core",13:59:00,14:33:00,31,True
3449,Catriona,Female,39,3,"chest, Cardio, back",18:43:00,19:47:00,70,True
3450,Hunter,Male,43,4,"Running, chest, Core",19:08:00,21:45:00,51,True
3453,Malynda,Female,22,4,"back, Core, Running",18:36:00,21:04:00,103,True
3456,Preston,Male,35,5,back,14:55:00,17:48:00,99,True
3460,Blithe,Female,21,3,,09:22:00,11:52:00,93,True
3464,Arda,Female,28,3,"chest, Core",20:54:00,23:53:00,125,True
3467,Gregorio,Male,12,1,chest,08:25:00,11:08:00,58,True
3476,Mendy,Male,12,1,"Core, Cardio",17:37:00,18:15:00,145,True
3479,Ingamar,Male,42,2,,12:23:00,13:22:00,161,True
3481,Felicdad,Female,46,1,,20:40:00,22:28:00,44,True
3482,Edmund,Male,26,4,Cardio,12:50:00,14:27:00,153,True
3486,Bret,Male,39,3,Cardio,17:10:00,19:02:00,86,True
3488,Hodge,Male,14,5,,17:52:00,18:45:00,138,True
3492,Angel,Male,34,1,,11:43:00,14:36:00,66,True
3493,Elka,Female,14,1,"back, Arm",15:14:00,17:55:00,117,True
3495,Efren,Male,18,4,,08:41:00,09:25:00,120,True
3498,Dall,Male,25,3,"chest, Running, back",10:38:00,12:41:00,36,True
3499,Cecilia,Female,27,1,Core,20:43:00,22:57:00,58,True
3502,Nolly,Male,14,5,,16:10:00,17:18:00,136,True
3504,Filia,Female,47,2,"Arm, Running, Cardio",12:33:00,13:14:00,45,True
3505,Remus,Male,33,2,,16:19:00,17:06:00,141,True
3512,Jarred,Male,48,2,"Core, Cardio",19:02:00,21:52:00,70,True
3513,Kermy,Male,24,4,"back, back",14:30:00,16:52:00,119,True
3517,Alec,Male,21,2,,08:44:00,09:25:00,104,True
3520,Jo-anne,Female,37,5,,19:30:00,20:44:00,144,True
3521,Mikaela,Female,27,2,,20:33:00,23:06:00,115,True
3523,Klarika,Female,41,2,,17:59:00,19:36:00,66,True
3525,Charisse,Female,33,4,,18:22:00,19:32:00,33,True
3526,Tailor,Male,12,1,Core,13:43:00,14:38:00,96,True
3529,Errol,Male,44,4,,08:50:00,10:45:00,123,True
3533,Cyndie,Female,38,4,,18:58:00,21:06:00,37,True
3534,Rabbi,Male,17,4,,14:53:00,17:50:00,70,True
3535,Enos,Male,38,4,chest,17:46:00,18:42:00,142,True
3540,Ermanno,Male,32,1,"back, chest, back",08:58:00,10:44:00,49,True
3543,Perle,Female,32,3,,14:45:00,16:48:00,54,True
3549,Sebastiano,Male,13,4,"chest, back",16:27:00,18:46:00,162,True
3550,Charyl,Female,31,3,,18:01:00,20:11:00,33,True
3561,Monique,Female,34,2,chest,13:20:00,14:11:00,67,True
3563,Filippa,Female,46,3,,18:39:00,20:06:00,56,True
3565,Thorsten,Male,38,4,back,12:52:00,14:13:00,177,True
3568,Amye,Female,32,4,,10:41:00,11:48:00,109,True
3571,Emmalynne,Female,46,2,,10:11:00,12:32:00,76,True
3572,Sheila,Female,17,5,"leg, Cardio",17:04:00,18:45:00,134,True
3574,Stafani,Female,36,3,,19:30:00,21:50:00,72,True
3576,Brade,Male,29,1,Running,12:40:00,14:21:00,36,True
3578,Lester,Male,14,1,,20:35:00,21:30:00,154,True
3579,Nickey,Male,30,1,,19:50:00,22:25:00,63,True
3580,Freedman,Male,17,3,"Running, back, chest",16:10:00,17:29:00,101,True
3581,Albert,Male,15,4,,15:25:00,18:06:00,170,True
3588,Rochester,Male,15,4,"chest, Core",08:22:00,09:58:00,175,True
3591,Waylen,Male,44,5,"Arm, Cardio, back",12:50:00,13:26:00,79,True
3592,Aurie,Female,17,5,"chest, Core, leg",10:17:00,12:47:00,123,True
3593,Honor,Female,13,3,,19:51:00,20:25:00,118,True
3595,Orazio,Male,20,2,"chest, back, Core",17:06:00,18:28:00,137,True
3596,Darius,Male,33,5,,20:46:00,23:33:00,42,True
3599,Weber,Male,43,2,,08:35:00,10:58:00,148,True
3603,Ingamar,Male,48,3,,15:24:00,17:57:00,138,True
3605,Joey,Male,19,2,"Arm, Running",17:42:00,18:39:00,137,True
3612,Alameda,Female,47,5,,13:42:00,14:20:00,140,True
3613,Emlen,Male,30,2,"Core, Core, back",17:32:00,19:31:00,151,True
3614,Phineas,Male,15,2,,09:37:00,11:16:00,164,True
3615,Norbie,Male,28,4,,18:07:00,19:13:00,101,True
3616,Dennis,Male,15,3,,11:30:00,12:56:00,115,True
3617,Duffie,Male,19,5,,15:28:00,16:07:00,33,True
3618,Earlie,Male,16,2,,20:35:00,21:51:00,104,True
3619,Phillip,Male,21,5,,14:29:00,15:58:00,63,True
3622,Glory,Female,20,1,"back, Arm",15:30:00,16:19:00,80,True
3623,Merralee,Female,41,3,back,08:25:00,09:12:00,92,True
3625,Olympie,Female,39,4,,19:28:00,20:35:00,171,True
3626,Warren,Male,18,4,"Cardio, Arm",16:57:00,18:59:00,113,True
3639,Shea,Female,29,5,back,09:25:00,10:32:00,69,True
3640,Romola,Female,21,3,"chest, Cardio",10:00:00,11:01:00,41,True
3644,Catlee,Female,47,5,"Running, chest, chest",12:54:00,13:26:00,49,True
3645,Padget,Male,45,2,"chest, back, back",17:23:00,18:17:00,125,True
3646,Toiboid,Male,39,3,,17:16:00,19:12:00,37,True
3650,Holly,Male,33,5,"back, chest, leg",14:54:00,17:17:00,49,True
3656,Barbabas,Male,30,5,"back, Cardio, chest",17:13:00,19:26:00,72,True
3659,Ailina,Female,48,1,,18:02:00,19:23:00,91,True
3661,Aaron,Male,27,4,"Core, Cardio",17:02:00,19:49:00,143,True
3662,Giffer,Male,32,5,"back, Arm, Cardio",11:41:00,14:07:00,63,True
3666,Hesther,Female,33,3,Cardio,10:42:00,12:53:00,68,True
3669,Ashia,Female,34,1,"Arm, Running",19:04:00,20:13:00,173,True
3670,Carmencita,Female,12,4,"leg, Cardio",09:17:00,10:59:00,101,True
3673,Tomi,Female,18,1,back,10:49:00,11:21:00,162,True
3674,Yehudit,Male,28,2,"Arm, back, Cardio",20:16:00,21:57:00,176,True
3680,Farlee,Male,32,1,"Cardio, back",16:33:00,19:17:00,125,True
3685,Norbie,Male,23,1,,18:35:00,19:07:00,31,True
3686,Nessa,Female,23,3,,10:16:00,13:15:00,124,True
3689,Elke,Female,14,3,,09:47:00,12:08:00,164,True
3691,Guss,Male,29,2,,10:17:00,12:44:00,154,True
3692,Matelda,Female,31,3,"chest, Cardio, Arm",16:21:00,17:05:00,47,True
3696,Janean,Female,33,2,chest,11:43:00,12:51:00,99,True
3697,Alejandro,Male,44,5,"chest, Arm, leg",10:31:00,12:14:00,54,True
3699,Peadar,Male,24,1,"back, chest",18:06:00,20:05:00,92,True
3700,Alana,Female,29,5,,16:35:00,17:44:00,107,True
3701,Julia,Female,16,2,"back, chest, leg",11:19:00,13:31:00,69,True
3702,Rudiger,Male,32,3,,10:22:00,12:17:00,38,True
3707,Grove,Male,23,4,Core,13:31:00,14:16:00,179,True
3709,Rudolfo,Male,15,3,"Arm, leg, chest",17:58:00,20:00:00,31,True
3710,Kayley,Female,39,1,"chest, Core, Cardio",10:54:00,12:00:00,111,True
3717,Ive,Male,45,2,,11:10:00,12:53:00,180,True
3719,Pren,Male,19,5,,08:33:00,10:02:00,33,True
3720,Lloyd,Male,25,1,"back, Running, back",19:42:00,21:46:00,72,True
3724,Riccardo,Male,41,3,"Arm, Cardio",19:06:00,21:10:00,174,True
3725,Querida,Female,35,4,,19:18:00,21:30:00,132,True
3728,Raina,Female,29,5,"Core, leg, Cardio",20:57:00,22:46:00,75,True
3729,Sasha,Male,46,1,,19:38:00,20:20:00,97,True
3731,Caitrin,Female,24,3,Core,09:10:00,09:44:00,89,True
3732,Melva,Female,30,3,,13:30:00,15:53:00,160,True
3738,Dorian,Female,19,1,back,11:21:00,13:01:00,38,True
3739,Carmelia,Female,42,5,,15:28:00,17:17:00,52,True
3745,Lonna,Female,28,5,"chest, Cardio",13:37:00,15:12:00,91,True
3746,Dallon,Male,19,1,"Cardio, leg",10:09:00,11:57:00,140,True
3750,Agnese,Female,13,2,"chest, back, chest",10:28:00,11:32:00,97,True
3752,Daile,Female,34,4,,08:05:00,10:17:00,116,True
3755,Mommy,Female,44,4,,18:39:00,19:37:00,172,True
3758,Gabbi,Female,27,4,,15:16:00,16:04:00,180,True
3761,Leonerd,Male,25,3,"back, Running",13:41:00,16:19:00,178,True
3762,Ardis,Female,27,4,"Cardio, Running",12:13:00,12:54:00,64,True
3763,Gabbie,Female,25,1,Cardio,15:39:00,18:01:00,171,True
3764,Lars,Male,25,2,"Core, back",08:10:00,11:10:00,93,True
3769,Glynda,Female,28,4,"Arm, Core",13:25:00,14:52:00,74,True
3771,Dominique,Female,20,2,,20:00:00,20:53:00,132,True
3773,Willis,Male,21,1,"leg, Cardio, Cardio",18:25:00,21:08:00,123,True
3774,Dario,Male,32,5,,12:32:00,13:09:00,90,True
3775,Odella,Female,31,1,Cardio,09:35:00,11:04:00,135,True
3777,Harriette,Female,15,4,,14:58:00,17:40:00,37,True
3778,Zacharias,Male,27,2,Cardio,20:17:00,22:50:00,126,True
3779,Lorenza,Female,44,5,"Arm, chest",08:37:00,11:17:00,167,True
3780,Dulsea,Female,37,4,,13:20:00,15:17:00,113,True
3781,Martyn,Male,29,4,"Cardio, chest, back",16:32:00,17:50:00,167,True
3782,Elvera,Female,43,1,,14:03:00,15:48:00,105,True
3784,Anallise,Female,42,1,,09:38:00,12:16:00,124,True
3786,Margareta,Female,18,1,,19:32:00,22:10:00,179,True
3788,Kane,Male,23,2,,19:44:00,21:05:00,133,True
3789,Starlin,Female,15,3,,17:08:00,17:44:00,167,True
3791,Fred,Female,26,5,,16:49:00,19:34:00,85,True
3792,Celestina,Female,17,4,Arm,11:44:00,12:54:00,99,True
3793,Berk,Male,42,1,"Running, leg",16:06:00,17:52:00,127,True
3794,Vallie,Female,24,1,,17:17:00,18:20:00,180,True
3796,Marylinda,Female,31,5,"Arm, Cardio",09:21:00,11:58:00,85,True
3797,Alley,Male,34,5,leg,09:41:00,10:37:00,86,True
3802,Kristan,Female,43,5,leg,08:00:00,09:26:00,34,True
3803,Cecily,Female,26,3,,09:26:00,10:07:00,125,True
3804,Ben,Male,41,2,,08:59:00,11:37:00,80,True
3807,Ardelis,Female,24,3,"back, Arm",19:35:00,20:13:00,137,True
3813,Johnathan,Male,43,4,,14:07:00,14:43:00,81,True
3818,Gavin,Male,30,5,Cardio,11:51:00,13:03:00,159,True
3819,Vi,Female,19,1,,08:23:00,11:19:00,52,True
3825,Baily,Male,23,4,Core,10:53:00,11:53:00,110,True
3827,WArm,Male,35,4,"Running, Cardio, back",14:33:00,17:08:00,133,True
3831,Wheeler,Male,28,4,,09:35:00,10:15:00,77,True
3834,Avram,Male,32,3,,19:16:00,21:43:00,146,True
3838,Montague,Male,46,1,"Core, Arm, chest",20:40:00,21:39:00,166,True
3840,Darell,Female,17,1,,20:26:00,21:46:00,152,True
3841,Marthena,Female,17,5,,11:00:00,12:53:00,98,True
3842,Gale,Female,32,3,Cardio,09:47:00,11:34:00,48,True
3844,Ogdan,Male,35,4,"back, Cardio, leg",13:40:00,14:30:00,108,True
3845,Curran,Male,27,4,,17:09:00,19:19:00,175,True
3846,Colby,Male,48,2,"Arm, leg, back",15:59:00,18:56:00,76,True
3847,Carolus,Male,39,2,,20:43:00,22:03:00,78,True
3849,Carol,Female,27,4,"Cardio, Core",16:37:00,17:58:00,175,True
3851,Serene,Female,48,2,,08:06:00,09:17:00,152,True
3852,Laraine,Female,13,2,,15:43:00,17:40:00,121,True
3854,Odelia,Female,40,3,,20:20:00,22:54:00,101,True
3856,Ester,Female,14,1,"Arm, back, back",17:05:00,18:41:00,149,True
3858,Florinda,Female,13,3,"Arm, Cardio, chest",10:20:00,10:53:00,167,True
3860,Marcelle,Female,16,4,"Arm, Cardio",18:33:00,19:20:00,171,True
3861,Tasia,Female,41,3,"chest, Running",14:22:00,17:22:00,157,True
3863,Wash,Male,27,3,,11:08:00,11:42:00,91,True
3864,Malchy,Male,14,4,"chest, chest, Core",16:01:00,17:34:00,89,True
3865,Erhard,Male,18,1,,11:19:00,12:13:00,104,True
3867,Anderea,Female,33,5,Cardio,16:05:00,17:13:00,80,True
3869,Saba,Female,23,4,"Cardio, back",12:09:00,14:40:00,172,True
3870,Chic,Male,16,4,"Arm, Running",12:59:00,15:22:00,108,True
3871,Annora,Female,26,2,"Core, Core, Cardio",12:21:00,14:19:00,114,True
3879,Lil,Female,20,5,,10:39:00,13:26:00,87,True
3883,Fan,Female,32,4,"leg, Cardio, back",15:31:00,16:43:00,154,True
3885,Biddy,Female,33,5,,14:33:00,16:21:00,70,True
3886,Cathryn,Female,41,1,"Arm, chest",15:47:00,16:56:00,146,True
3887,Cord,Male,36,5,,19:04:00,19:49:00,161,True
3890,Gonzales,Male,47,3,,20:18:00,21:16:00,133,True
3893,Borden,Male,34,2,"Cardio, chest, leg",20:33:00,21:10:00,161,True
3895,Robinet,Male,37,1,,16:53:00,17:28:00,80,True
3897,Andra,Female,33,2,Cardio,09:39:00,12:29:00,31,True
3902,Nadia,Female,33,4,"chest, leg",16:03:00,18:06:00,34,True
3908,Grazia,Female,41,4,,10:25:00,12:51:00,83,True
3916,Zeke,Male,47,3,back,15:05:00,17:34:00,55,True
3918,Fayth,Female,28,5,,11:23:00,14:09:00,171,True
3919,Devlin,Male,22,3,,19:43:00,20:53:00,61,True
3924,Carling,Male,46,2,,17:57:00,19:46:00,177,True
3925,Perle,Female,24,1,"chest, chest",13:47:00,14:28:00,83,True
3926,Gerick,Male,49,5,,09:16:00,11:09:00,77,True
3927,Tye,Male,23,3,leg,10:03:00,10:53:00,46,True
3929,Aldous,Male,31,5,"Cardio, chest",09:38:00,11:38:00,173,True
3930,Vita,Female,49,5,,13:57:00,14:41:00,165,True
3931,Dori,Female,32,4,,16:33:00,18:18:00,143,True
3933,Tiertza,Female,20,1,"chest, leg, Core",19:06:00,21:13:00,99,True
3934,Dionis,Female,28,5,,13:53:00,15:44:00,74,True
3935,Mariam,Female,24,1,,12:35:00,15:30:00,119,True
3936,Briano,Male,28,3,"chest, Core, back",15:31:00,16:33:00,178,True
3937,Parsifal,Male,30,3,"Core, chest, Running",10:55:00,11:28:00,179,True
3941,Matias,Male,43,5,,10:21:00,13:17:00,80,True
3943,Ransell,Male,41,4,,11:58:00,13:01:00,92,True
3944,Marty,Female,42,1,,09:41:00,12:34:00,136,True
3945,Doris,Female,16,2,,17:14:00,19:45:00,116,True
3946,Fidelio,Male,12,5,,13:49:00,14:33:00,86,True
3948,Hanna,Female,34,4,"leg, chest, back",11:39:00,13:59:00,123,True
3950,Karyn,Female,13,5,"Running, leg",15:44:00,18:43:00,58,True
3951,Grayce,Female,36,3,"Arm, Core",11:36:00,12:31:00,75,True
3956,Lucia,Female,45,1,"back, Cardio, back",14:18:00,16:38:00,168,True
3961,Kellen,Female,26,2,,10:24:00,11:28:00,143,True
3962,Wenona,Female,14,5,,13:28:00,15:55:00,100,True
3964,Domenico,Male,47,1,,18:37:00,21:33:00,163,True
3965,Francesco,Male,37,4,back,11:56:00,13:12:00,110,True
3968,Emalee,Female,19,1,,13:36:00,14:50:00,112,True
3970,Beale,Male,25,4,,08:22:00,08:54:00,46,True
3972,Kit,Male,25,4,"back, Cardio, Core",14:44:00,16:18:00,176,True
3975,Clemmy,Male,27,1,,11:07:00,13:34:00,64,True
3976,Veda,Female,45,2,,16:39:00,19:26:00,52,True
3980,Quillan,Male,13,3,"back, Running",17:47:00,19:20:00,37,True
3981,Georgie,Female,29,4,Core,14:52:00,16:57:00,171,True
3982,Agna,Female,12,4,"leg, Core, Core",19:59:00,22:01:00,39,True
3983,Benyamin,Male,20,3,"Cardio, Arm, leg",19:22:00,22:15:00,96,True
3987,Hadria,Female,33,4,,19:04:00,20:26:00,170,True
3989,Magdalen,Female,23,1,Cardio,09:14:00,10:32:00,63,True
3990,Clywd,Male,43,5,,11:50:00,13:07:00,127,True
3991,Oliy,Female,30,2,,08:22:00,11:11:00,158,True
3993,Melantha,Female,21,1,"Running, Cardio, leg",09:42:00,10:49:00,46,True
3994,Averill,Male,49,2,"Cardio, Arm",19:50:00,20:24:00,94,True
3999,Brigg,Male,46,3,"Arm, leg, Core",10:23:00,11:45:00,104,True
4002,Doralin,Female,34,3,,19:31:00,21:55:00,105,True
4004,Darren,Male,42,5,,09:54:00,12:00:00,90,True
4005,Petr,Male,23,2,Running,08:29:00,09:48:00,162,True
4007,Anson,Male,33,5,Cardio,19:46:00,20:59:00,116,True
4016,Katya,Female,47,1,"leg, Core",17:28:00,19:02:00,66,True
4017,Chaddie,Male,46,5,,09:25:00,10:59:00,36,True
4018,Trixy,Female,36,3,,16:54:00,19:39:00,49,True
4020,Abe,Male,25,2,"chest, back, Core",13:55:00,16:26:00,134,True
4025,Bernardina,Female,29,1,,08:42:00,10:58:00,126,True
4031,Keith,Male,22,5,,10:01:00,12:13:00,165,True
4032,Nataniel,Male,33,3,,20:53:00,21:34:00,100,True
4037,Shelby,Female,42,1,,09:02:00,11:39:00,97,True
4040,Kara,Female,31,5,"Cardio, back",10:26:00,12:49:00,40,True
4045,Sigismond,Male,40,1,,09:57:00,10:49:00,42,True
4047,Sigfrid,Male,12,3,,15:02:00,16:06:00,89,True
4048,Dick,Male,23,4,"back, back, leg",16:29:00,17:17:00,34,True
4049,Anette,Female,33,3,back,11:56:00,14:53:00,131,True
4055,Chadd,Male,35,1,"leg, back, chest",15:49:00,17:54:00,59,True
4057,Isahella,Female,18,2,,08:36:00,09:29:00,38,True
4060,Lesley,Female,32,4,"Core, back",19:38:00,20:36:00,126,True
4061,Eulalie,Female,47,4,,18:30:00,21:01:00,74,True
4063,Chaddy,Male,18,1,,17:22:00,18:51:00,177,True
4065,Dierdre,Female,32,4,,13:55:00,14:43:00,160,True
4074,Bone,Male,37,4,,20:17:00,22:56:00,152,True
4075,Florry,Female,44,4,,09:57:00,12:07:00,154,True
4076,Thaddeus,Male,21,5,,15:33:00,17:44:00,52,True
4077,Alexine,Female,25,2,,15:54:00,16:25:00,140,True
